"cc";"aggcode";"aggname";"typeofsensitivearea";"sizecat";"generatedload_10th";"generatedload_9th";"generatedload_delta";"connectedload_10th";"connectedload_9th";"iasload_10th";"iasload_9th";"dischargewithouttreatment_10th";"dischargewithouttreatment_9th";"gp_10th";"art3_10th";"art4_10th";"art5_10th";"art6_10th";"dtt3_10th";"dtt4t_10th";"dtt4p_10th";"dtt5t_10th";"dtt5p_10th";"gp_9th";"art3_9th";"art4_9th";"art5_9th";"art6_9th";"dtt3_9th";"dtt4t_9th";"dtt4p_9th";"dtt5t_9th";"dtt5p_9th";"flagginv";"flaggmeasures";"nb_uwwtp";"nb_uwwtp_conn";"nb_dcp";"near_natura2000_uww_impacted";"near_natura2000_uww_impacted_intensity";"wfd_ecologicalstatus";"wfd_chemicalstatus";"wfd_uwwtd_status_point_p11";"wfd_uwwtd_status_point_p12";"wfd_uwwtd_status_diffuse_p26";"spztype_catchmentOfSensitiveArea";"spztype_coastalSensitiveArea";"spztype_lakeSensitiveArea";"spztype_otherProtectedArea";"spztype_riverSensitiveArea";"spztype_transitionalSensitiveArea";"spztype_freshwaterFishDesignatedWater";"spztype_shellfishDesignatedWater";"spztype_drinkingWaterProtectionArea";"spztype_nitrateVulnerableZone";"score";"status";"x";"y"
"it";"IT03160121000325";"AG02005201_RONCOFERRARO";"CSA;A54";1;6683;6682;1;5747;5813;0;0;936;869;"NC";"NC";"NC";"NR";"NR";936;0;0;0;0;"NC";"NC";"NC";"NR";"NR";869;66;66;0;0;0,00;"in corso revisione limiti agglomerato, con stalcio aree senza continuità dell'edificato";2;2;2;0;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;;1;10,95;45,11
"it";"IT03160121000326";"AG01716601_ROVATO";"CSA;A54";2;74245;71112;3133;66442;64001;7803;7111;0;0;"NC";"QC";"NC";"NC";"NR";0;223;223;0;0;"NC";"QC";"NC";"NC";"NR";0;910;910;690;690;9,70;"realizzazione fognature in varie porzioni del territorio";1;1;1;0;;"3";"3";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,00;45,57
"it";"IT03160121000330";"AG01716701_RUDIANO";"CSA;A54";2;16874;10019;6855;16481;9919;393;100;0;0;"NC";"QC";"NC";"NC";"NR";0;0;10818;0;5663;"NC";"C";"NC";"NC";"NR";0;0;4172;0;5663;;;3;3;3;0;;"3";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,90;45,49
"it";"IT03160121000333";"AG02005501_S_BENEDETTO_PO";"CSA;A54";1;5198;5198;0;4866;4886;0;0;332;312;"NC";"NC";"NC";"NR";"NR";332;0;0;0;0;"NC";"NC";"NC";"NR";"NR";312;0;0;0;0;0,00;"in corso revisione limiti agglomerato, con stalcio aree senza continuità dell'edificato";1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,93;45,04
"it";"IT03160121000335";"AG01519101_S_COLOMBANO_AL_LAMBRO";"SA";2;21511;21511;0;21511;21511;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;191;191;191;191;"NC";"C";"NC";"NC";"NR";0;303;303;191;191;;;1;1;1;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,49;45,19
"it";"IT03160121000337";"AG01717201_S_GERVASIO_BRESCIANO";"CSA;A54";1;2577;2574;3;2428;2445;149;129;0;0;"NC";"QC";"NC";"NR";"NR";0;102;102;0;0;"NC";"QC";"NC";"NR";"NR";0;102;102;0;0;;;1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,14;45,30
"it";"IT03160121000339";"AG01909001_S_GIOVANNI_IN_CROCE";"CSA;A54";1;3739;3739;0;3735;3739;4;0;0;0;"NC";"C";"NC";"NR";"NR";0;166;166;0;0;"NC";"C";"NC";"NR";"NR";0;167;167;0;0;;;2;2;2;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,36;45,07
"it";"IT03160121000340";"AG01519501_S_GIULIANO_M_SE_OVEST";"SA;CSA;A54";2;23125;23125;0;23125;23125;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;250;250;22875;22875;"NC";"C";"C";"NC";"NR";0;0;0;23125;0;;;1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,25;45,39
"it";"IT03160121000344";"AG01713801_S_PAOLO";"SA;CSA;A54";1;5940;5940;0;5721;5762;219;178;0;0;"NC";"QC";"NC";"NR";"NR";0;5193;5721;0;0;"NC";"QC";"NC";"NR";"NR";0;5192;5720;0;0;;;1;1;1;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,03;45,37
"it";"IT03160121000347";"AG01716801_SABBIO_CHIESE";"CSA;A54";2;24965;24924;41;22821;22930;2144;1994;0;0;"NC";"QC";"NC";"NC";"NR";0;195;195;0;1528;"NC";"QC";"NC";"NC";"NR";0;818;5017;0;3579;0,80;"realizzazione fognature in varie porzioni del territorio";4;4;4;0;;"3";"2";0;0;0;0;0;0;1;0;0;1;0;0;0;;1;10,40;45,68
"it";"IT03160121000354";"AG01619501_SCHILPARIO";"CSA;A54";1;3126;3126;0;3126;3126;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;0;3126;0;0;"NC";"C";"NC";"NR";"NR";0;3126;3126;0;0;;;1;1;1;0;;"3";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,15;46,00
"it";"IT03160121000355";"AG01608601_SEBINO_COSTA_VOLPINO";"SA";2;71197;63350;7847;71197;63350;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;43;43;43;43;"NC";"C";"C";"C";"NR";0;0;0;0;0;;;2;2;2;0;;"3";"2";0;0;0;0;0;0;1;0;0;1;0;0;0;;1;10,13;45,85
"it";"IT03160121000356";"AG01713401_SEBINO_2_PARATICO";"SA;CSA;A54";3;117009;116968;41;109778;109950;7231;7018;0;0;"NC";"QC";"NC";"NC";"NR";0;176;109778;152;109754;"NC";"QC";"NC";"NC";"NR";0;175;109821;152;109798;1,00;"nessun intervento";1;1;1;0;;"3";"2";0;0;0;0;0;0;1;0;0;1;0;0;0;;1;9,99;45,67
"it";"IT03160121000364";"AG01520901_SESTO_S_GIOVANNI";"SA";3;100068;100068;0;100068;100068;0;0;0;0;"NC";"C";"C";"NC";"NR";0;0;0;0;100068;"NC";"C";"C";"NC";"NR";0;0;0;0;100068;;;1;1;1;0;;"4";"2";0;1;0;0;0;0;0;0;0;0;0;0;0;;1;9,24;45,53
"it";"IT03160121000366";"AG01523101_SEVESO_NORD";"CSA;A54";3;157820;157820;0;156400;157820;0;0;1420;0;"NC";"C";"C";"C";"NR";1420;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;1768;1768;0;0;;;1;1;1;1;3;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,15;45,64
"it";"IT03160121000372";"AG01406101_SONDRIO";"SA";2;49630;49630;0;49630;49630;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;129;129;129;129;"NC";"C";"NC";"NC";"NR";0;129;129;49630;129;;;3;3;3;0;;"3";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,89;46,16
"it";"IT03160122000377";"AG09705901_SPONDA_OCCIDENTALE_DEL_LAGO_DI_OLGINATE";"SA";2;27570;27570;0;27523;27570;0;0;47;0;"NC";"C";"NC";"NC";"NR";47;1618;1618;1618;1618;"NC";"C";"NC";"NC";"NR";0;1618;1618;1618;1618;;;1;1;1;1;3;"3";"3";0;0;0;0;0;0;1;0;0;0;0;0;0;;1;9,40;45,79
"it";"IT03160122000378";"AG09704601_SPONDA_ORIENTALE_DEL_RAMO_MERIDIONALE_DEL_LAGO_DI_LECCO";"CSA;A54";2;22349;22349;0;21922;22126;0;0;427;223;"NC";"C";"NC";"NC";"NR";427;116;21922;0;0;"NC";"C";"NC";"NC";"NR";223;116;116;0;0;;;1;1;1;0;;"3";"3";0;0;0;0;0;0;1;0;0;1;0;0;0;;1;9,31;45,92
"it";"IT03160122000381";"AG02006503_SUZZARA";"CSA;A54";2;20385;20385;0;20006;20181;0;0;379;204;"NC";"C";"C";"C";"NR";379;0;0;0;0;"NC";"C";"C";"C";"NR";204;0;0;0;0;;;2;2;2;0;;"4";"3";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,75;44,99
"it";"IT03160122000395";"AG01624601_VAL_BREMBANA";"CSA;A54";2;15779;15759;20;15779;15759;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;1568;1568;0;0;"NC";"C";"NC";"NC";"NR";0;3566;3566;0;0;;;1;1;1;0;;"3";"3";0;0;1;0;0;0;0;0;0;0;0;0;0;;1;9,64;45,81
"it";"IT03160122000403";"AG01624101_VALLE_SERIANA";"CSA;A54";2;10504;10505;-1;10504;10505;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;0;10504;0;0;"NC";"C";"C";"C";"NR";0;0;0;0;0;;;1;1;1;0;;"3";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,93;45,94
"it";"IT03160122000404";"AG09708301_VALMADRERA";"CSA;A54";2;69438;69438;0;69049;69438;0;0;389;0;"NC";"C";"NC";"NC";"NR";389;3389;3389;0;0;"NC";"C";"NC";"NC";"NR";0;3389;3389;0;0;;;1;1;1;1;3;"4";"3";0;0;0;0;0;0;1;0;0;1;0;0;0;;1;9,33;45,82
"it";"IT03160122000406";"AG01407401_VALMASINO";"CSA;A54";1;2200;2200;0;2200;2200;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;0;2200;0;0;"C";"C";"C";"NR";"NR";0;0;0;0;0;;;1;1;1;1;3;"1";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,63;46,22
"it";"IT03160122000407";"AG09707901_VALSASSINA";"CSA;A54";2;20080;20080;0;20016;20080;0;0;64;0;"NC";"C";"NC";"NC";"NR";64;173;20016;0;0;"NC";"C";"C";"C";"NR";0;0;0;0;0;;;1;1;1;0;;"-1";"3";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,41;45,99
"it";"IT03160122000412";"AG01719501_VEROLANUOVA";"CSA;A54";1;7345;7318;27;7225;7245;120;73;0;0;"NC";"C";"NC";"NR";"NR";0;0;7225;0;0;"NC";"C";"NC";"NR";"NR";0;0;7198;0;0;;;1;1;1;0;;"3";"3";0;0;1;0;0;0;0;0;0;0;0;0;0;;1;10,08;45,32
"it";"IT03160122000414";"AG01911301_VESCOVATO";"CSA;A54";1;4287;4287;0;4141;4244;146;43;0;0;"NC";"QC";"NC";"NR";"NR";0;28;28;0;0;"NC";"C";"NC";"NR";"NR";0;44;44;0;0;;;1;1;1;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,16;45,17
"it";"IT03160122000417";"AG02006601_VIADANA";"CSA;A54";2;16655;16655;0;15517;15656;0;0;1138;999;"NC";"NC";"NC";"NC";"NR";1138;0;0;0;0;"NC";"NC";"NC";"NC";"NR";999;0;0;0;0;0,00;"in corso revisione limiti agglomerato, con stalcio aree senza continuità dell'edificato";1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,50;44,93
"it";"IT03160122000423";"AG01818001_VILLANTERIO";"CSA;A54";1;6203;6203;0;6203;6203;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;701;701;0;0;"NC";"C";"NC";"NR";"NR";0;701;701;0;0;;;1;1;1;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,35;45,21
"it";"IT03160122000428";"AG02007001_VOLTA_MANTOVANA";"CSA;A54";1;4881;4881;0;4532;4539;0;0;349;342;"NC";"NC";"NC";"NR";"NR";349;0;0;0;0;"NC";"NC";"NC";"NR";"NR";342;0;0;0;0;1,00;"interventi in corso di definizione";2;2;2;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,65;45,32
"it";"IT03Q11000000001";"AG01307401_COLONNO";"SA;CSA;A54";2;10026;10026;0;9683;9424;3;0;340;602;"NC";"NC";"NC";"NC";"NR";340;1000;1000;0;0;"NC";"NC";"NC";"NC";"NR";602;1191;1191;0;0;1,00;"nessun intervento";1;1;1;0;;"3";"3";0;0;1;0;0;0;1;0;0;1;0;0;0;;1;9,10;45,95
"it";"IT03Q11000000002";"AG01312201_LANZO_D_INTELVI";"CSA;A54";1;5000;5000;0;4631;4650;0;0;369;350;"NC";"NC";"NC";"NR";"NR";369;0;0;0;0;"NC";"NC";"NC";"NR";"NR";350;0;0;0;0;0,57;"realizzazione fognature in varie porzioni del territorio";1;1;1;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,02;45,98
"it";"IT03Q11000000004";"AG01706302_CORTENO_GOLGI_SANTICOLO";"CSA;A54";1;3304;3302;2;3287;3302;17;0;0;0;"NC";"C";"NC";"NR";"NR";0;476;476;0;0;"NC";"C";"NC";"NR";"NR";0;853;853;0;0;;;3;3;3;0;;"2";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,25;46,16
"it";"IT03Q11000000006";"AG01905901_MONTODINE";"SA;CSA;A54";1;4888;4888;0;4888;4888;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;51;51;0;0;"NC";"C";"NC";"NR";"NR";0;101;101;0;0;;;1;1;1;0;;"4";"3";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,68;45,29
"it";"IT03Q13000000000";"AG01601801_BAGNATICA";"CSA;A54";2;90297;90193;104;90017;90193;0;0;280;0;"NC";"C";"NC";"NC";"NR";280;144;144;0;0;"NC";"C";"C";"C";"NR";0;0;0;0;0;;;1;1;1;0;;"-1";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,76;45,68
"ro";"ROAG_151102";"Vicovu de Sus";"NI";2;11062;15929;-4867;0;0;0;0;11062;15929;"NC";"NC";"NC";"NR";"NR";11062;0;0;0;0;"NC";"NC";"NR";"NR";"PD";15929;0;0;0;0;7,25;"Construction of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,67;47,92
"it";"IT03Q13000000002";"AG01603701_BREMBATE";"SA;CSA;A54";3;164246;164246;0;164246;164246;0;0;0;0;"NC";"C";"NC";"NC";"NR";0;296;296;0;0;"C";"C";"C";"C";"NR";0;0;0;0;0;;;1;1;1;1;3;"3";"2";0;0;0;0;0;0;1;0;0;0;0;0;0;;1;9,54;45,68
"it";"IT03Q13000000003";"AG01607401_CISANO_BERGAMASCO";"SA;CSA;A54";1;9582;9565;17;9582;9565;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;348;348;0;0;"NC";"C";"NC";"NR";"NR";0;218;218;0;0;;;2;2;2;0;;"3";"2";0;1;1;0;0;0;1;0;0;0;0;0;0;;1;9,47;45,74
"it";"IT03Q13000000004";"AG01607801_VALLE_DI_SCALVE";"CSA;A54";1;3314;3030;284;3314;3030;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;752;3314;0;0;"NC";"C";"NC";"NR";"NR";0;3030;3030;0;0;;;2;2;2;0;;"3";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,09;45,98
"it";"IT03Q13000000005";"AG01611401_GORLAGO";"CSA;A54";1;8972;8972;0;8972;8972;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;132;132;0;0;"NC";"C";"NC";"NR";"NR";0;138;138;0;0;;;1;1;1;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,82;45,66
"it";"IT03Q13000000007";"AG01618802_S_GIOVANNI_BIANCO_PIAZZALUNGA";"CSA;A54";1;3985;3985;0;3985;3985;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;1697;1697;0;0;"NC";"C";"NC";"NR";"NR";0;1870;1870;0;0;;;1;1;1;0;;"2";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,65;45,87
"it";"IT03Q13000000009";"AG01621801_TRESCORE_BALNEARIO";"CSA;A54";2;40300;40300;0;40207;40300;0;0;93;0;"NC";"C";"C";"C";"NR";93;0;0;0;0;"NC";"C";"C";"C";"NR";0;0;0;0;0;;;1;1;1;0;;"4";"2";0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,88;45,72
"it";"IT03Q13000000010";"AG01718901_TREMOSINE";"SA;CSA;A54";2;16230;16230;0;15420;15581;810;649;0;0;"NC";"QC";"NC";"NC";"NR";0;372;372;0;0;"NC";"QC";"NC";"NC";"NR";0;532;532;161;161;;;1;1;1;0;;"3";"3";0;1;1;0;0;0;1;0;0;1;0;0;0;;1;10,76;45,78
"cy";"CY414-Agglo";"Voroklini";"NI";2;11000;11000;0;0;0;220;0;10780;11000;"NC";"NC";"NC";"NR";"NR";10780;0;0;0;0;"NC";"NC";"NR";"NR";"NR";11000;0;0;0;0;20,00;"Building of a Collecting System";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;33,65;34,98
"it";"IT03Q13000000012";"AG02004301_POMPONESCO";"CSA;A54";1;7322;7322;0;7141;7176;0;0;181;146;"NC";"NC";"NC";"NR";"NR";181;0;0;0;0;"C";"C";"C";"NR";"NR";146;0;0;0;0;1,00;"interventi in corso di definizione";1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,59;44,93
"it";"IT03Q150000001";"AG01523601_VERNATE";"SA;CSA;A54";1;3481;3481;0;3481;3481;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;200;200;0;0;"NC";"C";"NC";"NR";"NR";0;0;3481;0;0;;;1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,04;45,31
"it";"IT03Q150000013";"AG01709001_LODRINO";"CSA;A54";1;2108;2109;-1;1549;1561;559;548;0;0;"NC";"QC";"NC";"NR";"NR";0;1549;1549;0;0;"NC";"QC";"NC";"NR";"NR";0;1549;1549;0;0;;;1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,27;45,71
"it";"IT03Q150000023";"AG01810901_PARONA";"CSA;A54";1;2306;2306;0;2306;2306;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;0;2306;0;0;"NC";"C";"NC";"NR";"NR";0;0;2306;0;0;;;1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;8,75;45,28
"it";"IT03Q150000024";"AG01816101_TORRICELLA_VERZATE";"CSA;A54";1;2089;2089;0;2089;2089;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;0;2089;0;0;"NC";"C";"NC";"NR";"NR";0;0;2089;0;0;;;1;1;1;0;;"4";"2";0;1;0;0;0;0;0;0;0;0;0;0;0;;1;9,17;45,01
"it";"IT03Q150000025";"AG01816301_TRIVOLZIO";"SA";1;2103;2103;0;2103;2103;0;0;0;0;"NC";"C";"NC";"NR";"NR";0;24;24;0;0;"NC";"C";"NC";"NR";"NR";0;24;2103;0;0;;;1;1;1;1;3;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9,04;45,25
"it";"IT03Q150000029";"AG02005302_BELVEDERE_MALAVICINA";"CSA;A54";1;2164;2164;0;2077;2077;0;0;87;87;"NC";"NC";"NC";"NR";"NR";87;0;0;0;0;"NC";"NC";"NC";"NR";"NR";87;0;2077;0;0;0,00;"in corso revisione limiti agglomerato, con stalcio aree senza continuità dell'edificato";1;1;1;0;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;;1;10,78;45,29
"it";"IT03Q150000030";"AG02006602_GERBOLINA";"CSA;A54";1;2107;2107;0;2005;2023;0;0;102;84;"NC";"NC";"NC";"NR";"NR";102;0;0;0;0;"NC";"NC";"NC";"NR";"NR";84;0;2005;0;0;0,00;"in corso revisione limiti agglomerato, con stalcio aree senza continuità dell'edificato";1;1;1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10,55;44,96
